Press,Headline,Analysis
중앙일보,"'애플카' 브레이크 걸린 기아 ""전기차 드라이브 걸겠다""",중립
KBS,"한라산 중산간에 수입 전기차 무더기 방치, 왜?",부정
경향신문,"전기차는 씽씽 달리는데..""3만5000명 일자리 감소 불가피""",부정
한국경제,전기차·반도체·ESG..쏟아지는 '테마 ETF' 뭘 고를까?,중립
중앙일보,"한번 충전해 837km..루시드 전기차, 테슬라 추월 시동",긍정
동아일보,"[단독]""기아, 텔루라이드급 전기차 2년뒤 국내 선보일 것""",중립
디지털타임스,"제네시스, 고급 전기차 시장 평정",긍정
뉴시스,"정의선 현대차 회장 ""인도네시아 전기차 생태계 조성에 적극 참여""",긍정
연합뉴스,"GM, 전기차 업체 변신 선언..""2035년 휘발유車 생산 완전 중단""",긍정
머니투데이,'제로백 4초'에 현대차 전기차 중 가장 예쁘다..GV60 타보니[차알못시승기],긍정
동아일보,물류업계 '탄소중립 배송' 시동 걸자.. 상용차도 전기차 경쟁 가속,긍정
한겨레,자동차 앞 철망이 사라졌다..전기차 격전지 된 모터쇼,중립
오토타임즈,"반도체·배터리 수난, 국내 전기차 대중화 발목잡나",부정
주간동아,"""12개국 전기차 밸류체인 담긴 ETF 눈여겨보세요""",중립
중앙일보,전기차도 가격파괴 시동..'2000만원 e카 시대' 온다,긍정
머니투데이,"""벤츠니까요""..전기차 EQA, 306km 주행거리에도 테슬라 판매량 앞질러",긍정
채널A,[세계를 가다]'고속질주' 中 전기차..'충전대란'에 멈칫,부정
조선비즈,전기차 효율성·승차감 결정하는 '회생제동'에 공들이는 車업계,중립
머니투데이,"포르쉐 타이칸 '우주선 소리' 대박치자, 벤츠·기아 전기차도 '위잉~'",긍정
조선일보,"재택 늘고, 전기차 충전구역 의무화.. 아파트 '주차 아우성'",부정
조선비즈,"배터리 시장에 뛰어드는 車 업계, 전기차 시대 '배터리 대전'",중립
연합뉴스,"정의선, 오늘 조코위 인도네시아 대통령 만난다..전기차 협력 논의",중립
연합뉴스,신축 아닌 아파트도 전기차 충전기 일정 비율 설치해야,중립
연합뉴스,"사업전망 불투명한 美전기차 업계, 개미 덕에 주가 방어",부정
경향신문,"전기차, 쾌속질주 속에 드리운 그늘 [키워드로 보는 2021 산업 ③]",중립
머니투데이,"韓 소비자, 전기차 구매시 '주행거리·전비' 가장 많이 따진다",중립
한국경제,"'완판' 아이오닉 5, '비주류 전기차'에 터닝포인트 만든다",긍정
뉴시스,세계 전기차 수요 2030년에 17배..전기차 배터리 국내 3사 역량 집중(종합),긍정
세계일보,"[단독] 전기차 보조금 수입차가 싹쓸이.. 정부, 결국 메스 댄다",부정
뉴시스,"SK, 전기차 인프라·기술 투자 가속화..""친환경 모빌리티 시장 선점""",긍정
조선일보,바이든 “中이 전기차 분야서 이기도록 놔두지 않겠다”,부정
뉴시스,하반기 '전기차' 춘추전국시대..아이오닉5·EV6·모델Y 각축,중립
머니투데이,토요타도 4조 들여 美 배터리공장 짓는다..전기차 '생존경쟁' 시대,중립
한국경제TV,기아 첫 전용 전기차 이름은 'EV6'..윤곽 공개,중립
동아일보,"'마력-주행거리 자랑은 끝' 전기차 시대, 대세는 인터페이스",중립
국민일보,"'100% 전기차 전환' 꿈꾸는 제주, 목표 달성 '빨간불'",부정
비즈워치,"전기차 무선 충전, '주파수'방식이 대세인 이유",중립
연합뉴스,베일 벗은 제네시스 첫 전용 전기차 GV60..5천990만원부터,긍정
조선비즈,'전기차의 나라'로 바뀌는 중국,긍정
국민일보,중국산 배터리 잇단 화재.. 전기차 안전성 우려 급부상,부정
머니투데이,"日, 전기차 점유율 1%인데..""충전소 수백개 교체 시기""",부정
문화일보,"조용하던 전기차, 침묵을 깨다",중립
국민일보,전기차에만 '올인'..빨라지는 내연기관 종말 시계,부정
MBC,"[재택플러스] 아빠차, 전기차로 변신?..복고 열풍",중립
MBC,[경제쏙] 전기차 시장 확대 원년? 관건은 '충전',중립
전자신문,"벤츠·BMW·아우디·포르쉐, 억대 '초고가 전기차' 시장서 자존심 대결",중립
한겨레,전기차 보험료 깎아줬더니 남는 게 없다는 보험사..왜?,부정
노컷뉴스,"""안전하다지만, 가급적 물은 피해야""..전기차 '침수' 주의",부정
경향신문,'주유소의 변신'..신재생·전기차 충전 거점 만들기 '속도전',긍정
연합뉴스,[시승기] 전기차 집안싸움 시작된다..기아 첫 전용 전기차 EV6,중립
쿠키뉴스,"내년에도 전기차 쏟아진다, 당신의 선택은?",중립
한국경제,"""테슬라 잡아라""..볼보 DNA 입힌 전기차 '폴스타' 출격",긍정
중앙일보,"한·미 '전기차 동맹'..픽업트럭, K-심장 달다",긍정
중앙일보,"""4년 뒤 GM이 테슬라 제친다..전기차 시장 선점 효과 사라져""",부정
지디넷코리아,'전기차' 앞세운 배터리업계..산업간 경계 허물었다,중립
뉴시스,"벤츠, 2030년까지 전 차종 전기차로 바꾼다..54조 투자",긍정
머니투데이,연이은 전기차 화재에 '파우치 배터리 대세론' 흔들리나,부정
KBS,중국 전기차 열풍..제네시스 전기차 첫 공개,긍정
한국경제,"미국車 빅3, 신차 절반 전기차로 채운다",긍정
한국경제,"""고가 전기차 보조금 제한""..테슬라 '모델3'도 몸값 낮출까",부정
중앙일보,"도요타 전기차 16종 공개..아키오 ""2030년 전기차 350만대 목표""",중립
연합뉴스,"""미국인들은 전기차 아닌 테슬라를 산다..앞으론 점유율 하락""",부정
국민일보,작곡가에 피아노 업체까지.. 전기차 가상 엔진음 시장 후끈,긍정
디지털타임스,"""완성차부터 배터리·부품까지..글로벌 위상 높아진 韓 전기차""",긍정
뉴시스,"BMW, ""2030년까지 전기차가 총판매의 절반 차지할 것""",중립
지디넷코리아,배터리 가격 상승 조짐..中 전기차 업계 긴장,부정
지디넷코리아,"폭스콘 ""내년 전기버스, 내후년 전기차 양산""",중립
스포츠동아,Q&A로 알아본 전기차 구매 가이드 [원성열 기자의 CAR & TRACK],중립
한국경제,벤츠 전기차 사려다 돈 날릴 판..구매 대기자들 '날벼락',부정
한국경제,내연기관차보다 안전하다더니..전기차도 '급발진 논란',부정
매일경제,전기차 충전기 설치 시급한데..규제에 발목잡힌 주유소,부정
파이낸셜뉴스,"제네시스 전기차 GV60, 실물 직접 살펴보니[최종근의 車스토리]",중립
머니투데이,딱 하나에 막혔다..전기차 초고속 충전 못하는 이유,부정
한경비즈니스,"'글로벌 1위' 도요타, 순수 전기차 출시 임박..""하이브리드 효시 명성 잇는다""",긍정
머니투데이,전기차용 윤활유 시장 커진다..2025년까지 6배↑,긍정
한국경제TV,"""주행거리 1,000km""..전기차 경쟁 본격화",긍정
뉴시스,"LG엔솔-롯데렌탈, 전기차 특화 서비스 협력 나선다(종합)",긍정
한겨레,"전기차 올해 계약, 내년 출고 땐 줄어든 보조금을 적용받나요?",중립
뉴시스,"美 BoA ""2025년 전기차 배터리 부족 사태 전망""",중립
연합뉴스,"GM, 북미 전기차 인프라 대폭 확장..충전기 4만개 설치한다",긍정
국민일보,혁신의 제네시스.. 2030년부터 수소·전기차만 판매한다,긍정
뉴시스,"[올댓차이나] '유동성 위기' 헝다, 샤오미에 전기차 부문 매각 협상",부정
연합뉴스,"""전기차, 내연기관차보다 최대 4.1배 비싸..가격경쟁력 높여야""",부정
전자신문,"""美·中 전기차 무역적자 심화..보조금에 상호주의 도입해야""",부정
중앙일보,837km 가는 전기차 나왔다..도로위 달리자 주가 50% 급등,긍정
MBC,[재택플러스] 올해는 끝났다?..전기차 잘 사는 법,중립
아이뉴스24,"[IT돋보기] 롯데정보통신·신세계I&C, '전기차 사업' 뛰어든다",중립
연합뉴스,"전국 전기차 충전기 상태 정보, 30분→5분 단위로 제공한다",긍정
매일경제,베일 벗은 전기차 '기아 EV6'..'타이거 노즈'도 이렇게 진화했다,긍정
연합뉴스,"""전기차 충전 인프라 확대하려면 공동주택 전력설비 개선해야""",중립
KBS,"[현장K] 한라산 중산간에 전기차 무더기 방치, 왜?",부정
중앙일보,'보조금 없는' 럭셔리 전기차 시장..G80 이어 獨3사도 가세,중립
전자신문,"기아, 첫 전용 전기차 티저 이미지 공개..이름은 'EV6'",중립
JTBC,[단독] 애플-현대차 다시 손잡나..새 전기차 기술 협업,긍정
연합뉴스,"""작년 테슬라의 첫 흑자, 전기차 매출 때문 아니다""",부정
중앙일보,"애플, 이번엔 'BMW 전기차' 원년멤버까지 영입",긍정
조선비즈,"""전기차로 넘어가기 전에"".. 도요타 하이브리드 인기",중립
국민일보,"""전기차 사려면 이사해야 하나"" 동나는 보조금에 '좌불안석'",부정
MBC,[재택플러스] 내년엔 전기차 살까?..'무공해차 원년' 선포,긍정
연합뉴스,전기차 보조금 내년부터 '저온 충전 주행거리' 기준 강화,부정
머니투데이,"中에 뒤진다 '셀프 지적'한 바이든, 전기차 어떻게 키우나",부정
경향신문,"포스코케미칼, GM과 배터리 양극재 합작사 설립..북미 전기차 시장 공략",긍정
연합뉴스,"정의선, 조코위 대통령에 ""인니 전기차 생태계 조성에 적극 참여""",긍정
한겨레,3600만원 쉐보레 이쿼녹스 전기차 나온다,중립
비즈워치,불날 걱정없는 전기차 'K-배터리'를 향해..,긍정
중앙일보,요즘 자동차 디자이너 신났다..전기차 이유있는 '성형중독[주말車담]',부정
뉴시스,"한국타이어, '전기차 전용 타이어' 기술력 담은 브랜드영상 공개",긍정
머니투데이,전기차 1만대 클럽 '아이오닉 5·포터' 동시 첫 가입..테슬라는?,중립
조선비즈,1000마력 넘는 전기차에 도전.. '극한 경쟁' 뛰어든 車업계,중립
연합뉴스,"""하반기 전기차 대거 출시되는데..서울 보조금 접수율 이미 82%""",긍정
KBS,전기차 충전 민원 잇따라..기반 확충 시급,부정
뉴시스,"멕시코·캐나다, 美 전기차 보조금 법안에 반발",부정
SBS Biz,"[단독] 정부, 전기차 전용플랫폼 직접 개발 나섰다..내년 완료 목표",긍정
노컷뉴스,"[레알시승기]전기차만 주력 아니다..'K 하이브리드' 파워, 기아 쏘렌토",중립
전자신문,'아이오닉 5' 벌써 완판..'6000만원 이하' 전기차 뭘 살까,중립
중앙일보,[글로벌 아이] 전기차 시장 1위의 비밀,중립
한국경제TV,전기차 유망주 '니오·포드·블링크'..테슬라 따라잡나,중립
연합뉴스,"""전기차 2대로 충전구역 확보"" 아파트 충전전쟁 점입가경",부정
디지털타임스,유럽을 누빈다.. 현대차·KIA '전기차 쌍끌이',긍정
매경이코노미,전기차에 드라이브 거는 바이든..탄소중립 속도 내지만 '맨친 리스크'에 제동,중립
오토타임즈,[하이빔]초소형 전기차기업의 하소연,부정
SBS,사업 계획만으로 주가 폭등..대세는 전기차,긍정
경향신문,"GM, 전기차 업체로 변신 선언..'탈화석연료' 전환 신호탄",긍정
중앙일보,"600V 견디는 전선 불티, 전기차 소재·부품 산업도 후끈",긍정
비즈워치,전기차 속 배터리 '파우치·각·원통' 승자는?,중립
전자신문,"[단독]카카오, 연내 전기차 충전 서비스 진출",중립
동아일보,"아이오닉5, 테슬라3 제쳤다..전기차 안전도 1등급",긍정
한국경제,"하반기 전기차 충전요금 인상..""이럴 거면 하이브리드車 사지""",부정
중앙일보,전기차도 '비건'..동물 대신 식물·재활용 소재 장착 는다,긍정
중앙일보,"충전시간이 돈이다, 전기차 '10분 전쟁'",부정
지디넷코리아,"리비안·루시드 시총, 포드·GM 추월..전기차 파워 무섭네",긍정
조선비즈,[시승기] '아이오닉 5′보다 부드러운 주행감.. 기아의 첫 전기차 'EV6',긍정
국민일보,"관심 끌던 전기차 스타트업, 찬밥 신세.. 스팩 거품 꺼지나",부정
연합뉴스,"SK와 손잡은 포드, 2030년까지 글로벌 車판매 40%를 전기차로",긍정
동아일보,"포스코케미칼 등 양극재 업계, 전기차 붐에 '활짝'",긍정
국민일보,달리면 충전된다.. 전기차 무선충전도로 열린다,긍정
머니투데이,"""테슬라 아웃"" 전기차로 갈아타는 완성차의 대반격",긍정
조선비즈,"日, 전기차 보조금 美·EU 수준으로 2배↑..달아오른 EV 육성 경쟁",중립
