Press,Headline,Analysis
헤럴드경제,"현대차, 유엔세계식량계획과 모빌리티 파트너십 체결…“전기차 및 충전 인프라 제공”",긍정
지디넷코리아,'亞서 두 번째' 마이바흐 첫 전기차 EQS SUV 공식 출시,긍정
한국경제TV,"머스크, 트럼프 지지한 속사정...바이든 '냉대'",부정
아이뉴스24,"롯데이노베이트, 신안산선 본선 철도통신시스템 사업 수주",중립
디지털타임스,"롯데이노베이트, 신안산선 본선 철도통신시스템 구축사업 수주",중립
더팩트,"뉴욕증시, FOMC 결과 앞두고 혼조세…테슬라 5.6%↑·엔비디아 1.3%↓",중립
연합뉴스,"암참, 한미 통상 강화 산업별 권고사항 담은 리포트 발간",중립
파이낸셜뉴스,"신안산선 통신시스템, 롯데이노베이트가 구축한다",중립
SBS Biz,[김대호 박사의 오늘의 키워드] FOMC 빅스텝·테슬라 톱픽·마두로 마술·집 나간 내수·구영배 꼼수,중립
연합뉴스,"""전기차 반대 안해""…머스크랑 친해진 트럼프, 미묘한 입장 변화",중립
한국경제,럭셔리 전기차 끝판왕 온다…마이바흐 첫 '전기SUV' 韓 상륙,긍정
서울경제,"포르쉐, 전기차 판매 목표 변화 시사···시장 상황에 유연 대응 예고",중립
연합뉴스,"미래에셋 ""HL만도, 가시적 외형성장 지속 전망…목표가↑""",긍정
대구MBC,전기차 부진에 '트럼프 리스크'까지···대구·경북 수출 비상,부정
한국경제,16년 만의 '슈퍼 사이클' 맞은 조선…전기차 캐즘에 우는 배터리,부정
한국경제TV,"""트럼프 당선땐 美 전기차시장 추가 위축될 것""",부정
전자신문,테슬라 4680 이상기류…차세대 원통형 배터리 개화 늦어지나,부정
비즈워치,"벤츠, 마이바흐 초호화 전기차로 한국 공략",긍정
한국경제TV,43%에 이어 14% 상승…산일전기 이틀 연속 강세,긍정
SBS Biz,[영상] 마이바흐 첫 전기차 한국 상륙…마이바흐 EQS SUV 출시,긍정
경향신문,“트럼프 재집권 땐 미 전기차 시장 위축… K-배터리도 영향”,부정
경기일보,"[경기도 혁신의 중심, 유망중소기업] ㈜아이스기술",중립
연합뉴스,정치싸움에…머스크 등 '페이팔 마피아' 우정 금갔다,부정
데일리안,"너도나도 '속도조절' 하는데…삼성 SDI 최윤호, 공격 투자 '고? 스톱?'",중립
한겨레,"‘출혈경쟁’ 전기차, 수익 급락에 ‘비상 깜빡이’",부정
연합뉴스,[2024세법] 전기차 개소세 감면연장…'바나나·초코향 막걸리'도 탁주 분류,중립
SBS Biz,"[증시전략] 애플, '애플 인텔리전스' 모델 구글 TPU 사용해 학습",중립
뉴시스,"현대차·기아, 트럼프 시대에도 성장 이어간다[트럼프 車 정책 어디로②]",중립
한국경제,"[취재수첩] 역대급 실적 쓴 기아, 다시 한번 도약하려면",긍정
데일리안,"[컨콜] 삼성SDI ""46파이 양산 차질 없이 진행 중…양산 시점 1년 앞당겨""",긍정
뉴시스,"""일본제철, 중국 시장 日전기차 부진에 현지 합작회사 청산""",부정
뉴스1,"""1400만원씩 턱턱 깎아준다""…수입 전기차 눈물의 할인 경쟁",부정
YTN,"""전기차 반대 안해"" 묘한 변화…산업 애간장 태우는 트럼프의 입 [지금이뉴스]",중립
오토타임즈,"[시승] 플래그십의 새로운 대안, 렉서스 LM500h",중립
뉴시스,"테슬라, 전기차 판매 줄었지만…배터리·ESS 가파른 성장",중립
비즈워치,"현대모비스, 글로벌 수주·ESG 두 토끼 잡은 비결",긍정
데일리안,"전기차 캐즘에 ‘풀썩’…포스코퓨처엠, 2분기 영업익 27억",부정
한국경제,"'이중고' 포스코퓨처엠…증권가 ""버티는 수밖에 없다""",부정
한국경제TV,"와이씨, 삼성전자에 HBM장비 공급…의미는? <장 안의 화제>",중립
국제신문,‘뉴 르노 그랑콜레오스’ 생산 돌입…부산공장 르네상스 ‘시동’,긍정
뉴시스,"美뉴욕증시, FOMC 등 앞두고 혼조 마감…나스닥 0.07%↑",중립
연합뉴스,"현대차, '사륙, 사칠' 영상 유튜브 조회수 3천만 뷰 달성",긍정
매경이코노미,"“캐즘에 결국”…LG엔솔, 출범 이후 매출 목표 첫 역성장 [재계 TALK TALK]",부정
국제신문,[화요경제 항산항심] 비트코인 가격이 미 대통령을 결정한다고?,중립
SBS Biz,[김대호 박사의 오늘 기업·사람] 쿠팡·신세계·네이버 CATL·LG엔솔·SK온,중립
SBS Biz,[어제장 오늘장] 2차전지 실적 빅데이…흔들릴까 반등할까?,중립
한국경제TV,"트럼프 ""전기차 반대 안해"" 입장 변화…머스크 덕분?",중립
뉴시스,"""전기차 캐즘 넘을 비밀병기""…소형 전기 SUV 쏟아진다",긍정
한국경제TV,"""앱 다운받고 리뷰 남기면 생기는 일""…채비, 충전 크레딧·비타민 음료 증정 이벤트",긍정
지디넷코리아,"""전기차 신공장 효과""…HD현대로보틱스, 2분기 매출 전년比 41.4%↑",긍정
비즈워치,'LG전자=스마트 라이프 솔루션' 공식 확실히 세운다,긍정
노컷뉴스,"마이바흐가 만든 첫번째 전기차…""럭셔리의 기준을 제시하다""",긍정
전자신문,"현대차, 日 법인에 글로벌 완성차 출신 현지인 임원 영입",중립
매일경제,[포토] 포스코퓨처엠 환경캠프,중립
머니투데이,남은 빅테크 실적에 기대…나스닥 +0.07% 다우 -0.12%,중립
파이낸셜뉴스,"[컨콜] LG엔솔 ""글로벌 전기차 시장 성장률 20% 초반 밑돌 것""",중립
디지털타임스,"테슬라 5.6% 껑충, 홀로 소외된 엔비디아…`2대 이슈`에 갖힌 美증시",중립
뉴시스,"LS, '배·전·반' 사업 전방위 확대…'양손잡이 경영' 속도",중립
머니투데이,"삼성SDI ""46파이, 계획보다 1년 빠른 2025년 초 양산""",중립
매일경제,"LG엔솔, 전기차 캐즘 직격탄 ""올해 매출 20% 감소 전망""",부정
SBS,"[자막뉴스] ""머스크의 트럼프 지지는 '이것' 때문이다?""",중립
SBS Biz,"[글로벌 비즈] 애플, 中 아이폰 순위 6위로 '뚝'",부정
한국경제,니로·레이 전기차 가격 인상 추진,부정
조선비즈,"포스코, 中企 금융지원… 철강 생태계 동반성장 꾀한다",중립
한국경제,中CATL 4.4兆 벌 때 … 1兆도 못번 LG엔솔,부정
매경이코노미,밥캣 보낸 두산에너빌리티 전망은…체코 원전 수주가 성장 마중물,중립
노컷뉴스,"LG엔솔, 2분기 영업익 '반토막'…""전기차 캐즘 여파""",부정
지디넷코리아,"""어쩐지 몰입도 좋더라니""…현대차-손석구 '밤낚시', 세계 최고편집상 수상",긍정
데일리안,"상복 터진 현대차, 이번엔 '밤낚시'로 국제영화제 수상까지",긍정
파이낸셜뉴스,"[인터뷰]""공격적 성장 기조… 글로벌 물류기업으로 사업 다각화 가속""[fn C라운지]",중립
중앙일보,"""전기차 끝장낸다""더니…머스크와 친해진 뒤 확 바뀐 트럼프",부정
서울신문,LG전자 ‘전기차 충전’ 서울시와 손잡았다,긍정
뉴시스,'5126번 실패' 딛은 창업자 제임스[다이슨 혁신의 힘①],부정
머니투데이,"모던텍, '2024 코리아빌드'서 고품질 충전기 선보인다",긍정
전자신문,"무협, '배터리 공급망 안정성' 핵심광물 보유국 남미와 협력 확대 제언",중립
파이낸셜뉴스,"모건스탠리 ""최고 자동차 종목은 테슬라""...주가 폭등",긍정
동아일보,전기차 충전 사용문화 개선에 앞장,긍정
SBS,"전기차 수요 둔화…LG엔솔, 2분기 AMPC 제외 2천525억 원 적자",부정
MBN,571회_모기 감염병과 화재 예방요령,중립
세계일보,"LG전자, 24년 만에 기업 광고 선보여",중립
뉴시스,"[올댓차이나] 훙하이, 中 정저우에 전기차·전지 신사업본부 설치…1910억원 투입",중립
뉴스1,"현대차·기아 '전기차·HEV' 프랑스서 씽씽…""10대 팔면 6대는 친환경차""",긍정
동아일보,자원외교로 공급망 다변화 완성해야[기고/강천구],중립
한국경제,"일론 머스크랑 친해진 트럼프 전기차 입장 변화…""반대 안해""",중립
파이낸셜뉴스,"[컨콜] LG엔솔 ""미 대선 전기차 정책 영향 복합적""",중립
연합뉴스,"머스크, 트럼프 전기차보조금 폐지 가능성에 ""경쟁사에 치명적""",부정
한국경제,"""조지아 전기차 공장서 하이브리드카 증산 검토""",중립
동아일보,월 138만원 기본소득을 줬다…미국에서 3년 실험해보니[딥다이브],중립
한국경제,손석구와 현대차의 '밤낚시'…북미 최대 장르 영화제 상을 낚아채다,긍정
아이뉴스24,[주간 추천주] '수익성 개선' KCC·현대차,중립
뉴시스,대형 전기 SUV '아이오닉7' 출시 예고…전기차 침체 살릴까?,중립
데일리안,"출범 후 첫 연간 '역성장' 위기…LG엔솔, 전기차 캐즘에 '주춤'(종합)",부정
한국경제,[이슈프리즘] '넘사벽' TSMC·애플의 교훈,중립
오마이뉴스,"아, 이 계곡길은 빨리 가면 갈수록 손해구나",부정
YTN,"'트럼프 지지' 머스크, ""전기차 보조금 폐지, 경쟁사에 충격""",부정
연합뉴스,"전기차 수요 둔화…LG엔솔, 2분기 AMPC 제외 2천525억원 적자(종합)",부정
세계일보,SK·中 지리 경영진 회동… “모빌리티 협력 확대”,긍정
kbc광주방송,자전거 역주행 중 중앙선 넘으려던 80대..차에 치여 숨져,부정
매일경제,"LS MnM, 제12회 사이언스캠프 개최",중립
KBS,산방산 산책로에 전기차 택시 돌진 3명 중상…급발진 주장,부정
연합뉴스,"'무역마찰' EU 분열 포석?…中, 伊에 ""조선·AI 협력하자"" 구애(종합)",중립
머니투데이,"POSCO홀딩스, 밀마진이 2분기 살렸다…철강·배터리 여전히 어려워-NH",부정
오토타임즈,"[포토]최고급 전기차의 표본, 마이바흐 EQS SUV",긍정
국민일보,예쁜 외모 편안한 주행… EV3로 캐즘 잡는다,긍정
국민일보,현대차·손석구 협업 ‘밤낚시’…판타지아국제영화제 ‘최고 편집상’ 수상,중립
MBC,"전기차 택시 제주 탐방로 돌진‥택시기사 ""급발진 있었다""",부정
지디넷코리아,"""가장 위험한 곳, 가장 먼저""…전세계 3천만이 공감한 '33년 소방관'의 당부",중립
한국경제,"""기아, 2분기가 최대 실적이겠지만…여전히 저평가 구간""",중립
SBS Biz,허덕이는 K-배터리 더 잘 나가는 中 배터리,부정
일간스포츠,"현대차, 영화 '밤낚시'로 ‘판타지아 국제 영화제’ 최고 편집상 수상",중립
뉴시스,"현대차·기아, 인니 AAM 사업 시동…""첫 실증 행사 진행""",중립
머니투데이,현대차·손석구의 '밤낚시'…판타지아 국제 영화제 최고 편집상 수상,중립
데일리안,"머스크, ""바이든 노망"" 조작된 해리스 AI 영상 퍼날라 논란",부정
머니투데이,"삼성SDI ""각형 배터리 협력 요청 증가…수요 적극 대응""",긍정
더팩트,"완주군의회, ‘생활기술 교육’ 개강식 참석…교육생 응원",중립
뉴시스,"경북소방, '전동 킥보드·전기차 충전시설 화재 주의해야'",중립
프레시안,"전북하이텍고, 완주군민 생활기술교육 재능기부…일자리 창출 기대",긍정
디지털타임스,테슬라 4%·엔비디아 2% 강세…M7 동반 상승 출발 [뉴욕증시 개장],중립
한경비즈니스,"""24년 만에""…LG전자, 안 하던 기업 광고 낸 이유",중립
머니투데이,"현대차·기아, 인니 AAM 사업 '첫발'…기술 실증 시연",중립
IT동아,[투자를IT다] 2024년 7월 4주차 IT기업 주요 소식과 주가 흐름,중립
머니투데이,"""내연차 수익 좋다"" 전기차 생산 미룬 GM…LG엔솔과 합작도 영향?",중립
